id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,original_text,text_length,word_count,hashtag_count,mention_count,contains_url,is_retweet,processed_text,processed_length,processed_word_count,tweet_datetime,tweet_hour,tweet_day,tweet_month,tweet_year,tweet_dayofweek,tweet_is_weekend
2333,No candidate mentioned,1.0,yes,1.0,Negative,1.0,FOX News or Moderators,1.0,,ali,,3,,,"After the Fox News #GOPDebate, we primary voters are none the wiser on the policy plans these folks are putting forth. Journalism fail.",,2015-08-07 09:31:43 -0700,629691400817348608,"D.C., Baton Rouge, Fort Worth",Eastern Time (US & Canada),"After the Fox News #GOPDebate, we primary voters are none the wiser on the policy plans these folks are putting forth. Journalism fail.",135,23,1,0,0,0,fox news primary voter none wiser policy plan folk putting foh journalism fail,78,13,2015-08-07 09:31:43-07:00,9,7,8,2015,4,0
4348,No candidate mentioned,0.4347,yes,0.6593,Negative,0.6593,,0.2246,,RT0787,,0,,,EiseOnThePrize: RT sobertacious: DEFUNDING PLANNED PARENTHOOD IS NOT SOMETHING TO BE PROUD OF #GOPDebate http://t.co/AuhlNZa3Ww,,2015-08-07 09:08:07 -0700,629685460932145153,USA,Hawaii,EiseOnThePrize: RT sobertacious: DEFUNDING PLANNED PARENTHOOD IS NOT SOMETHING TO BE PROUD OF #GOPDebate http://t.co/AuhlNZa3Ww,127,15,1,0,1,0,eiseontheprize sobeacious defunding planned parenthood something proud,70,7,2015-08-07 09:08:07-07:00,9,7,8,2015,4,0
8371,No candidate mentioned,1.0,yes,1.0,Negative,0.3605,None of the above,1.0,,GalacticWarming,,25,,,RT @Jerry_Holbert: Refreshing. #GOPDebates http://t.co/45eM0dXrzs http://t.co/O5W4sC7uF7,,2015-08-07 04:02:45 -0700,629608614504869888,"Milky Way, just past Nebulus",Atlantic Time (Canada),RT @Jerry_Holbert: Refreshing. #GOPDebates http://t.co/45eM0dXrzs http://t.co/O5W4sC7uF7,88,6,1,1,1,1,refreshing,10,1,2015-08-07 04:02:45-07:00,4,7,8,2015,4,0
12835,Mike Huckabee,1.0,yes,1.0,Negative,1.0,Abortion,0.3571,,KoralMae,,1,,,"RT @jordanajason: The only thing ""illegals and prostitutes"" have in common is that their both better than u Mike Huckabee #GOPDebates",,2015-08-06 19:14:44 -0700,629475733153296389,Nearly Alone on Planet Earth,Pacific Time (US & Canada),"RT @jordanajason: The only thing ""illegals and prostitutes"" have in common is that their both better than u Mike Huckabee #GOPDebates",133,21,1,1,0,1,thing illegals prostitute common better mike huckabee,53,7,2015-08-06 19:14:44-07:00,19,6,8,2015,3,0
7550,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,wheeler_law,,15,,,"RT @MarvMcMoore: Tonight's #GOPDebate proved what we already knew, that the GOP is out of touch &amp; their policies will move this country bac…",,2015-08-07 08:03:20 -0700,629669156174991360,,Atlantic Time (Canada),"RT @MarvMcMoore: Tonight's #GOPDebate proved what we already knew, that the GOP is out of touch &amp; their policies will move this country bac…",144,24,1,1,0,1,tonight proved already knew gop touch amp policy move country bac…,66,11,2015-08-07 08:03:20-07:00,8,7,8,2015,4,0
7505,Scott Walker,1.0,yes,1.0,Negative,1.0,Women's Issues (not abortion though),0.6437,,DaleHubert1,,51,,,"RT @princessomuch: #ScottWalker: ""yes Megyn, I believe in killing mothers; I'd kill my own mother to get elected.""  #GOPDebate",,2015-08-07 08:04:09 -0700,629669363898032128,,,"RT @princessomuch: #ScottWalker: ""yes Megyn, I believe in killing mothers; I'd kill my own mother to get elected.""  #GOPDebate",126,19,2,1,0,1,yes megyn believe killing mother kill mother get elected,56,9,2015-08-07 08:04:09-07:00,8,7,8,2015,4,0
12152,No candidate mentioned,1.0,yes,1.0,Negative,1.0,Abortion,0.3445,,annleary,,3,,,"""My record is clear. I hate women who want affordable birth control and STD screenings."" #GOPDebates",,2015-08-06 19:25:33 -0700,629478456011698176,New York,Eastern Time (US & Canada),"""My record is clear. I hate women who want affordable birth control and STD screenings."" #GOPDebates",100,16,1,0,0,0,record clear hate woman want affordable bih control std screening,65,10,2015-08-06 19:25:33-07:00,19,6,8,2015,3,0
12599,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,0.6706,,rachelweissss,,1,,,"RT @Farrellelisms: Please end these excruciating introductory childhood anecdotes, I am trying to stay awake #GOPDebates",,2015-08-06 19:18:53 -0700,629476779275780096,,Pacific Time (US & Canada),"RT @Farrellelisms: Please end these excruciating introductory childhood anecdotes, I am trying to stay awake #GOPDebates",120,16,1,1,0,1,please end excruciating introductory childhood anecdote trying stay awake,73,9,2015-08-06 19:18:53-07:00,19,6,8,2015,3,0
11943,Donald Trump,1.0,yes,1.0,Negative,1.0,FOX News or Moderators,1.0,,beardaisysmom,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,,2015-08-06 19:28:39 -0700,629479236726685696,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,140,22,1,2,0,1,candidate dont attack fox stoping speaking,42,6,2015-08-06 19:28:39-07:00,19,6,8,2015,3,0
38,Jeb Bush,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,shirley_3008,,3427,,,"RT @kvxrdashian: Jeb Bush: ""Obama is at fault, not my brother, because Obama didn't clean up the mess my brother made."" #GOPDebate http://t…",,2015-08-07 09:54:35 -0700,629697153288400896,,,"RT @kvxrdashian: Jeb Bush: ""Obama is at fault, not my brother, because Obama didn't clean up the mess my brother made."" #GOPDebate http://t…",140,23,1,1,1,1,jeb bush obama fault brother obama didnt clean mess brother made,64,11,2015-08-07 09:54:35-07:00,9,7,8,2015,4,0
6410,Chris Christie,1.0,yes,1.0,Negative,0.6882,None of the above,1.0,,bryboone,,1,,,RT @dog_memes: How dare you hug #Obama   #RandPaul #GOPDebate #FOXNEWSDEBATE #mememydog #ChrisChristie #pitbulls #hugs4chris http://t.co/Fs…,,2015-08-07 08:20:30 -0700,629673475905445888,near Austin ,,RT @dog_memes: How dare you hug #Obama   #RandPaul #GOPDebate #FOXNEWSDEBATE #mememydog #ChrisChristie #pitbulls #hugs4chris http://t.co/Fs…,140,15,8,1,1,1,dare hug,8,2,2015-08-07 08:20:30-07:00,8,7,8,2015,4,0
7512,Donald Trump,0.6813,yes,1.0,Negative,1.0,FOX News or Moderators,0.6813,,PuestoLoco,,3,,,".@littleredblog @graceslick77
FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina
#GOPDebate #morningjoe http://t.co/ygMGbAvqut",,2015-08-07 08:04:03 -0700,629669337402580992,Florida Central West Coast,America/New_York,".@littleredblog @graceslick77
FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina
#GOPDebate #morningjoe http://t.co/ygMGbAvqut",140,12,2,3,1,0,foxgop pay hunger game demagog foodfighter,42,6,2015-08-07 08:04:03-07:00,8,7,8,2015,4,0
4265,Donald Trump,1.0,yes,1.0,Negative,0.6703,FOX News or Moderators,1.0,,theKellyKade,,0,,,@AndreaTantaros @ericbolling I'm with you regarding @realDonaldTrump. Sadly @FoxNews as an establishment is biased.  Blatantly. #GOPDebate,,2015-08-07 09:09:05 -0700,629685705413799937,"New York, NY",Eastern Time (US & Canada),@AndreaTantaros @ericbolling I'm with you regarding @realDonaldTrump. Sadly @FoxNews as an establishment is biased.  Blatantly. #GOPDebate,138,16,1,4,0,0,regarding sadly establishment biased blatantly,46,5,2015-08-07 09:09:05-07:00,9,7,8,2015,4,0
2032,Jeb Bush,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,facts_and_lies,,2,,,"RT @sardoandtonic: Bush: you know what happens when we have low education standards?  This #GOPDebate, that's what.",,2015-08-07 09:35:04 -0700,629692244820426752,,,"RT @sardoandtonic: Bush: you know what happens when we have low education standards?  This #GOPDebate, that's what.",115,17,1,1,0,1,bush know happens low education standard thats,46,7,2015-08-07 09:35:04-07:00,9,7,8,2015,4,0
12510,No candidate mentioned,1.0,yes,1.0,Negative,0.6437,FOX News or Moderators,1.0,,RaCuevas,,155,,,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,,2015-08-06 19:20:12 -0700,629477107874271232,Bay Harbor Islands,Eastern Time (US & Canada),RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,123,18,2,1,0,1,fox news obviously trying influence makeup republican field,59,8,2015-08-06 19:20:12-07:00,19,6,8,2015,3,0
12158,No candidate mentioned,1.0,yes,1.0,Negative,0.6824,Jobs and Economy,0.3765,,StephenWidener,,120,,,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,,2015-08-06 19:25:30 -0700,629478442321477632,The Blue Ridge Mtns. NC,Eastern Time (US & Canada),RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,140,22,1,1,0,1,doesnt chris wallace ask politicans finance money come,54,8,2015-08-06 19:25:30-07:00,19,6,8,2015,3,0
11783,Chris Christie,1.0,yes,1.0,Negative,1.0,None of the above,1.0,,918Lee,,42,,,RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. 🇺🇸 #GOPDebates  #GOPDebates,,2015-08-06 19:30:58 -0700,629479819785445376, NY State,,RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. 🇺🇸 #GOPDebates  #GOPDebates,124,18,2,2,0,1,hugged obama doesnt deserve stage tonight,41,6,2015-08-06 19:30:58-07:00,19,6,8,2015,3,0
1422,Donald Trump,1.0,yes,1.0,Negative,0.6979,None of the above,0.6562,,CelestialProLLC,,155,,,RT @megynkelly: .@FrankLuntz focus group gives low marks to @realDonaldTrump saying he’d consider third party candidacy. #GOPDebate,,2015-08-07 09:41:40 -0700,629693904174972928,Phoenix AZ,Pacific Time (US & Canada),RT @megynkelly: .@FrankLuntz focus group gives low marks to @realDonaldTrump saying he’d consider third party candidacy. #GOPDebate,131,17,1,3,0,1,focus group give low mark saying consider third pay candidacy,61,10,2015-08-07 09:41:40-07:00,9,7,8,2015,4,0
4237,Donald Trump,0.6824,yes,1.0,Negative,0.6706,Abortion,0.6824,,two_80,,1,,,"RT @MikeJMele: My review of the #GOPDebate 

“(Republican) Party Over Here”
http://t.co/OpcKHOl3f5

#DonaldTrump #HillaryClinton #Abortion",,2015-08-07 09:09:24 -0700,629685785042681856,,Central Time (US & Canada),"RT @MikeJMele: My review of the #GOPDebate 

“(Republican) Party Over Here”
http://t.co/OpcKHOl3f5

#DonaldTrump #HillaryClinton #Abortion",138,15,4,1,1,1,review republican pay,21,3,2015-08-07 09:09:24-07:00,9,7,8,2015,4,0
6142,No candidate mentioned,0.4351,yes,0.6596,Negative,0.6596,None of the above,0.4351,,Wordplay4Days,,0,,,"@facebook @instagram do you know how ironic it is that you are censoring @Dreamdefenders for speaking out?
#KKKorGOP #GOPDebate",,2015-08-07 08:24:34 -0700,629674502704775168,2 blocks frm heaven,Central Time (US & Canada),"@facebook @instagram do you know how ironic it is that you are censoring @Dreamdefenders for speaking out?
#KKKorGOP #GOPDebate",127,19,2,3,0,0,know ironic censoring speaking,30,4,2015-08-07 08:24:34-07:00,8,7,8,2015,4,0
8918,No candidate mentioned,1.0,yes,1.0,Negative,1.0,FOX News or Moderators,1.0,,davebraham1,,142,,,RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,,2015-08-06 21:30:10 -0700,629509817594286080,,Mountain Time (US & Canada),RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,121,19,2,1,0,1,american people pick next president united state fox news,57,9,2015-08-06 21:30:10-07:00,21,6,8,2015,3,0
4489,Donald Trump,1.0,yes,1.0,Negative,1.0,None of the above,0.6383,,Brownfield13,,4,,,"RT @maddeclair: In a shocking twist during the debate, Trump brags about how much money he has #GOPDebate",,2015-08-07 08:49:05 -0700,629680672538501120,"Hillsdale, MI",Central Time (US & Canada),"RT @maddeclair: In a shocking twist during the debate, Trump brags about how much money he has #GOPDebate",105,18,1,1,0,1,shocking twist debate trump brag much money,43,7,2015-08-07 08:49:05-07:00,8,7,8,2015,4,0
3547,Ben Carson,1.0,yes,1.0,Negative,0.7045,None of the above,0.6705,,Q142day,,121,,,"RT @MattyIceAZ: Ben Carson doubts Hillary will be the nominee because the rapture is coming very, very soon. #GOPDebate",,2015-08-07 09:17:30 -0700,629687823235461120,,,"RT @MattyIceAZ: Ben Carson doubts Hillary will be the nominee because the rapture is coming very, very soon. #GOPDebate",119,19,1,1,0,1,ben carson doubt hillary nominee rapture coming soon,52,8,2015-08-07 09:17:30-07:00,9,7,8,2015,4,0
5034,Scott Walker,1.0,yes,1.0,Negative,0.6395,None of the above,1.0,,NeverYouMind,,0,,,Why did Scott Walker wink at me? Why did I like it? #GOPDebate http://t.co/qNbPUzgEQa,,2015-08-07 08:41:29 -0700,629678759742992384,The Fla,Eastern Time (US & Canada),Why did Scott Walker wink at me? Why did I like it? #GOPDebate http://t.co/qNbPUzgEQa,85,14,1,0,1,0,scott walker wink like,22,4,2015-08-07 08:41:29-07:00,8,7,8,2015,4,0
9477,No candidate mentioned,1.0,yes,1.0,Negative,0.6759999999999999,None of the above,1.0,,SallySkello,,47,,,"RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",,2015-08-06 20:24:22 -0700,629493255021948928,,,"RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",109,16,1,1,0,1,answer direct question president,32,4,2015-08-06 20:24:22-07:00,20,6,8,2015,3,0
2455,No candidate mentioned,1.0,yes,1.0,Negative,0.6553,FOX News or Moderators,0.667,,Michael_Trotta,,0,,,Anyone else think the #GOPDebate moderators remind of them of the host from the Hunger Games?,,2015-08-07 09:30:27 -0700,629691080565485569,,,Anyone else think the #GOPDebate moderators remind of them of the host from the Hunger Games?,93,16,1,0,0,0,anyone else think moderator remind host hunger game,51,8,2015-08-07 09:30:27-07:00,9,7,8,2015,4,0
11489,No candidate mentioned,1.0,yes,1.0,Negative,1.0,FOX News or Moderators,0.6702,,RWSurferGirl,,132,,,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,,2015-08-06 19:36:01 -0700,629481089011036161,"Newport Beach, California",Pacific Time (US & Canada),Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,101,19,2,0,0,0,anyone else want punch chris wallace face,41,7,2015-08-06 19:36:01-07:00,19,6,8,2015,3,0
4589,Donald Trump,1.0,yes,1.0,Negative,1.0,None of the above,0.6803,,GA_Thrasher,,3,,,RT @CalebHowe: Did Lindsey Graham Just Call Donald Trump One Of The Top Ten Biggest Bastards On The Planet?  http://t.co/IhQSgK3bGX #GOPDeb…,,2015-08-07 08:47:46 -0700,629680339905069056,Beautiful North Georgia,Eastern Time (US & Canada),RT @CalebHowe: Did Lindsey Graham Just Call Donald Trump One Of The Top Ten Biggest Bastards On The Planet?  http://t.co/IhQSgK3bGX #GOPDeb…,140,21,1,1,1,1,lindsey graham call donald trump one top ten biggest bastard planet,67,11,2015-08-07 08:47:46-07:00,8,7,8,2015,4,0
10477,No candidate mentioned,1.0,yes,1.0,Negative,0.6444,Religion,1.0,,housemouse_01,,0,,,"Believing in ""God"" is not a prerequisite for the Office of the Presidency. Why are we talking about it? #GOPDebates",,2015-08-06 19:54:32 -0700,629485747335114752,,,"Believing in ""God"" is not a prerequisite for the Office of the Presidency. Why are we talking about it? #GOPDebates",115,20,1,0,0,0,believing god prerequisite office presidency talking,52,6,2015-08-06 19:54:32-07:00,19,6,8,2015,3,0
1889,No candidate mentioned,1.0,yes,1.0,Negative,1.0,Religion,1.0,,WendyKnox64,,111,,,RT @cowboytexas: Proof #GOPDebate Republicans and @FoxNews need an education on separation of church and state. http://t.co/eyJVwGxe3f,,2015-08-07 09:36:35 -0700,629692624937590784,,,RT @cowboytexas: Proof #GOPDebate Republicans and @FoxNews need an education on separation of church and state. http://t.co/eyJVwGxe3f,134,17,1,2,1,1,proof republican need education separation church state,55,7,2015-08-07 09:36:35-07:00,9,7,8,2015,4,0
801,Donald Trump,0.4444,yes,0.6667,Negative,0.6667,Women's Issues (not abortion though),0.4444,,emmagracemoon,,13,,,"RT @clairechansen: Hey Trump, refraining calling women ""fat pigs"" and ""whores"" isn't being politically correct, it's being a decent human. …",,2015-08-07 09:48:00 -0700,629695495712014336,,,"RT @clairechansen: Hey Trump, refraining calling women ""fat pigs"" and ""whores"" isn't being politically correct, it's being a decent human. …",140,21,0,1,0,1,hey trump refraining calling woman fat pig whore isnt politically correct decent human,86,13,2015-08-07 09:48:00-07:00,9,7,8,2015,4,0
10356,No candidate mentioned,1.0,yes,1.0,Negative,1.0,None of the above,0.6867,,TeshawnEdmonds,,0,,,"Retweeted Sal Masekela (@SalMasekela):

These self righteous hypocrites, trying to out God each other. Shameless. #GOPDebates",,2015-08-06 19:56:34 -0700,629486259312984064,,Eastern Time (US & Canada),"Retweeted Sal Masekela (@SalMasekela):

These self righteous hypocrites, trying to out God each other. Shameless. #GOPDebates",125,16,1,1,0,0,retweeted sal masekela self righteous hypocrite trying god shameless,68,9,2015-08-06 19:56:34-07:00,19,6,8,2015,3,0
7548,No candidate mentioned,0.6495,yes,1.0,Negative,0.6598,None of the above,1.0,,AFairbairn50,,9,,,"RT @mrjamesmack: In the aftermath of the #GOPdebate clown car incident, let us recall @stanblackley's finest hour. http://t.co/K6uADAOIvc",,2015-08-07 08:03:22 -0700,629669164093976576,Perth,,"RT @mrjamesmack: In the aftermath of the #GOPdebate clown car incident, let us recall @stanblackley's finest hour. http://t.co/K6uADAOIvc",137,18,1,2,1,1,aftermath clown car incident let recall finest hour,51,8,2015-08-07 08:03:22-07:00,8,7,8,2015,4,0
10695,No candidate mentioned,1.0,yes,1.0,Negative,1.0,Racial issues,1.0,,ProfKFH,,21,,,RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,,2015-08-06 19:51:08 -0700,629484893492408321,NYC,Atlantic Time (Canada),RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,95,10,2,1,1,1,someone send,12,2,2015-08-06 19:51:08-07:00,19,6,8,2015,3,0
6915,Donald Trump,0.444,yes,0.6663,Negative,0.3337,None of the above,0.444,,BegorKeraton,,0,,,GOP Debate News - Trump Shocks GOP Faithful http://t.co/H5XBIbvgST  #DonaldTrump  #GOPDebate http://t.co/F9Yh5LaFMu,,2015-08-07 08:13:03 -0700,629671602481983488,Depan UNDIP Polines Tembalang,,GOP Debate News - Trump Shocks GOP Faithful http://t.co/H5XBIbvgST  #DonaldTrump  #GOPDebate http://t.co/F9Yh5LaFMu,115,12,2,0,1,0,gop debate news trump shock gop faithful,40,7,2015-08-07 08:13:03-07:00,8,7,8,2015,4,0
7583,No candidate mentioned,0.4444,yes,0.6667,Negative,0.6667,None of the above,0.2222,,john_kelly18,,39,,,RT @NeilMackay: The crowd just cheered for waterboarding at the #GOPDebate ... So I think I'll go to bed rather than kick my telly in,,2015-08-07 08:02:52 -0700,629669039929991168,,London,RT @NeilMackay: The crowd just cheered for waterboarding at the #GOPDebate ... So I think I'll go to bed rather than kick my telly in,133,25,1,1,0,1,crowd cheered waterboarding think ill bed rather kick telly,59,9,2015-08-07 08:02:52-07:00,8,7,8,2015,4,0
